customer_id,num_of_accts_in_same_bank,num_of_accts_in_different_bank,total_liabilities,payment_delays,total_authorized_limit,total_balance,credit_risk_score
128343082,1,0,0,0,544635,725576,741
128343084,1,0,0,0,454790,378036,636
128343086,1,1,1719331,1,823247,455083,791
128343087,3,0,0,0,386312,382639,788
128343088,3,0,0,0,662121,672567,822
128343089,1,1,139281,1,345580,723625,631
128343090,1,2,836375,1,372094,339292,628
128343091,3,0,0,0,982032,361345,624
128343092,1,2,1972447,1,357437,314006,640
128343094,3,2,546718,0,613692,584099,627
128343095,2,2,1506104,1,987763,746497,844
128343096,3,1,227454,0,153943,581893,603
128343097,1,1,138772,0,729457,399567,718
128343099,1,2,1166787,1,354528,428379,759
128343100,1,0,0,0,821248,660802,832
128343158,2,2,651377,1,445415,577327,738
128343102,3,1,540622,0,149533,309856,600
128343103,1,2,1811349,0,938698,670242,708
128343104,3,0,0,0,272238,667355,840
128343105,2,1,1331895,0,813355,691785,834
128343106,1,1,342194,0,521419,577737,779
128343107,2,2,1754242,1,368286,584481,732
128343108,1,0,0,0,911604,335671,752
128343109,2,1,856494,0,115735,740923,787
128343110,1,0,0,1,261792,797388,807
128343111,1,1,580552,0,350536,438489,620
128343112,3,0,0,1,778066,708440,626
128343113,1,0,0,1,636155,731280,805
128343114,1,1,1388055,0,870240,603874,818
128343115,1,0,0,0,844578,410757,691
128343116,2,2,1951557,1,548467,774518,694
128343118,1,0,0,0,554314,446679,616
128343119,1,1,352352,1,712712,769692,683
128343120,2,0,0,0,141943,426538,667
128343121,1,0,0,0,985767,578512,602
128343122,1,1,1947972,1,719762,301160,704
128343123,1,0,0,0,347379,445271,769
128343124,2,0,0,0,506361,714029,714
128343125,1,1,1799920,1,594956,766522,671
128347676,2,1,1484569,1,648983,790698,628
128343127,1,2,873156,0,272070,732222,830
128343128,2,2,1564304,0,892847,663207,710
128343129,2,0,0,1,676844,489526,799
128343131,1,2,1208416,0,948321,778889,765
128343132,1,2,484414,1,801166,382784,785
128343133,1,2,1492474,0,677404,302564,778
128343134,1,0,0,1,981591,424977,765
128343135,1,0,0,0,480859,714078,826
128343136,1,1,1566952,0,324073,709341,600
128343140,1,1,898670,1,423979,433931,640
128343141,1,0,0,1,812673,727463,726
128343142,1,1,1240403,0,127630,512738,742
128348685,3,1,229278,1,655128,308686,740
128343145,1,2,1347621,0,655838,543761,795
128343146,2,2,461273,0,140697,397251,619
128343147,2,2,512201,0,355417,499203,657
128343148,2,0,0,1,532000,657424,626
128343153,1,1,288946,0,973933,780480,631
128343154,2,1,1435205,0,514696,385389,709
128343155,2,0,0,1,554975,391822,643
128343156,1,0,0,0,973312,454344,831
128343157,3,0,0,0,842206,719820,685
128343159,2,2,1222875,0,882171,360523,835
128343160,3,2,1081552,1,413296,415169,692
128343161,1,0,0,1,207565,349591,723
128343162,1,0,0,0,827524,790415,809
128343163,2,0,0,1,371172,559979,621
128343165,2,2,1011400,1,996630,765791,761
128343166,1,0,0,0,834963,344996,842
128343168,2,0,0,1,320939,674260,799
128343169,1,0,0,0,438246,368045,648
128343171,1,0,0,0,510548,742508,644
128343173,1,0,0,0,498295,548002,747
128343174,1,2,1760676,1,193522,780371,614
128343176,1,0,0,0,521701,710023,625
128343178,2,2,1886103,0,111650,477070,779
128343179,1,2,382893,1,163795,737182,838
128343183,1,0,0,0,415234,680556,615
128343184,2,1,1707775,1,354574,475046,718
128343185,1,2,1869384,0,918616,629796,665
128343186,2,2,1996695,1,227012,452924,847
128344680,1,1,1501722,1,865399,559956,739
128343189,2,0,0,1,775125,436143,682
128343190,1,2,358635,0,588650,307425,756
128343191,1,0,0,1,632528,719774,711
128343192,1,0,0,1,770254,336452,682
128343193,2,1,1178825,1,575230,570271,798
128343195,1,2,140153,1,424683,461409,768
128343196,1,0,0,1,107991,722801,719
128343197,2,2,1271733,0,509621,475784,719
128343198,1,1,1463137,1,223057,409752,643
128343200,1,1,1794006,1,270038,648141,836
128343202,3,2,556662,0,672282,420933,720
128343203,3,1,1770105,0,995969,446694,647
128343204,1,1,313242,0,153366,447182,732
128343205,1,1,1821987,0,323217,778187,652
128343206,1,2,1127772,0,658504,718140,632
128343207,1,0,0,0,627990,603439,629
128343208,1,1,843668,0,186044,693714,609
128343209,2,0,0,0,384245,326244,771
128343210,1,1,225279,1,478069,768396,613
128343211,1,2,513107,1,661753,613250,816
128343212,1,2,1230032,0,293889,526575,777
128343213,1,2,210785,1,613683,501843,649
128343214,1,0,0,0,292280,503245,728
128343216,2,1,1174056,1,465727,534768,701
128343218,1,1,1166841,1,245758,461397,786
128344993,1,0,0,1,205533,452260,686
128343220,2,1,1694705,1,916162,576525,712
128343221,1,0,0,0,755753,428853,655
128343223,2,1,1238253,1,121368,457610,827
128343224,2,1,426442,1,465759,468650,731
128343225,1,1,255042,1,289092,446032,774
128343226,1,1,337469,0,203995,629616,787
128343227,1,1,1778319,0,799777,518672,660
128343230,1,2,418724,1,416859,362748,850
128343231,2,1,838694,0,413933,418121,605
128343232,1,0,0,1,511948,453269,849
128343233,1,1,1711882,1,153888,556977,639
128343235,3,0,0,0,235501,516545,642
128343236,2,2,987242,1,156029,450890,655
128343237,1,0,0,1,324446,389117,697
128343239,1,2,210611,1,760689,304322,667
128343241,1,1,1973404,0,740323,565474,825
128343242,1,1,1738581,0,898880,377371,754
128343243,2,0,0,0,818236,715405,683
128343244,2,2,144506,0,659434,757309,823
128343245,2,1,1074006,0,204326,468885,751
128343246,1,2,248612,0,610136,369245,801
128343247,1,2,557711,1,925606,584070,800
128343248,1,2,74616,0,126042,672689,719
128343250,1,1,1000133,0,908416,426631,642
128343251,1,1,1094339,1,606741,419355,629
128343252,3,2,338764,0,550698,604409,828
128343253,3,0,0,1,582066,787276,803
128343254,1,0,0,0,603241,740070,769
128343256,1,1,1073292,1,797065,389633,835
128343257,2,0,0,1,411795,517788,704
128343258,1,1,392249,1,462507,760147,799
128343259,2,2,1047594,0,461456,572970,838
128343260,2,2,944207,0,213408,686553,661
128343261,1,0,0,0,825473,445907,728
128343262,1,1,96926,0,651552,532272,695
128343264,1,2,985397,0,287115,731496,816
128343265,2,1,122094,0,731699,529498,630
128343266,1,1,1479257,1,941218,320497,826
128343267,1,0,0,1,867231,307573,840
128343269,1,0,0,1,177073,338813,792
128343270,2,0,0,1,116590,610562,638
128343271,1,0,0,1,727124,672283,752
128343272,1,2,1935961,0,803155,579635,818
128343273,1,1,1768407,1,147797,367657,639
128343275,1,0,0,0,829101,672370,724
128343276,1,2,139063,0,557285,475156,791
128343277,2,2,1019015,0,332304,449262,694
128343278,1,0,0,0,930882,505549,764
128343280,2,0,0,1,690836,328860,611
128343281,1,1,1804067,0,114836,678732,678
128343282,1,0,0,1,807570,671058,789
128343283,1,2,1396975,1,607371,786550,655
128343284,3,2,458540,1,999851,767435,624
128343285,1,0,0,1,431563,349419,836
128343290,2,0,0,1,560038,508440,662
128343292,2,2,1147816,0,252136,595634,658
128343293,3,0,0,1,824764,526919,839
128343294,1,2,1501788,0,367321,335018,753
128343295,2,1,596027,1,694334,662084,726
128343296,1,2,1454420,0,161355,669809,712
128343297,2,2,423483,0,488646,583827,802
128343299,2,1,751846,0,170467,404933,619
128343300,1,2,826562,0,893743,503930,802
128343301,1,2,1485767,0,669286,313901,808
128343302,1,1,1270253,0,188646,687460,833
128343304,1,0,0,0,991848,448777,706
128343305,1,2,123328,1,469512,703885,776
128343306,2,0,0,0,778741,451328,686
128343307,1,2,1306153,1,632143,325503,730
128343309,1,1,67056,0,123254,491551,669
128343310,2,0,0,1,713345,553786,750
128343312,1,2,1811631,0,572280,592096,665
128343313,3,2,99069,1,140575,422751,780
128343314,1,0,0,1,563713,711848,610
128343315,2,1,177201,1,249146,497172,802
128343316,1,2,876699,0,617234,790742,674
128343317,1,0,0,0,851039,782421,602
128343318,1,1,1928486,0,389666,632082,841
128343319,1,1,1391241,1,417503,368327,807
128343320,2,1,1370163,1,171582,537740,832
128343321,1,0,0,0,280012,322082,613
128343324,1,0,0,1,493136,415503,769
128343326,2,0,0,0,715404,482416,643
128343327,2,1,1443650,0,648470,438376,720
128343328,1,0,0,1,237916,796860,683
128343329,3,2,165309,0,445064,770594,837
128343330,1,1,926040,0,613027,689745,815
128343331,1,0,0,1,829451,458743,777
128343332,1,2,1696329,1,137185,638968,601
128343335,3,2,1336196,1,824641,343290,835
128343336,2,2,483506,0,187964,657091,600
128343337,2,1,1450823,1,925727,507615,730
128343338,2,0,0,0,269113,592516,765
128343341,1,1,1561638,0,329913,481949,612
128343342,1,0,0,0,724757,760460,837
128343343,1,1,1650755,1,726062,675890,717
128343344,1,2,1172800,1,626501,589463,708
128343345,2,2,270024,1,906466,756512,715
128343347,2,2,1697215,1,969861,503218,824
128343349,1,0,0,0,512702,328924,693
128343350,2,0,0,0,136907,311100,850
128343351,1,2,862764,1,228396,356279,634
128343352,1,0,0,0,272029,472630,798
128343353,1,1,476786,1,355622,751916,810
128343355,1,0,0,1,817992,635033,614
128343357,1,0,0,0,776325,465235,647
128343358,1,2,677520,1,321189,626037,769
128343359,1,1,1074053,1,758035,751750,670
128343360,1,2,1442484,1,756217,580247,744
128343361,2,2,1536861,1,138208,316627,701
128343362,1,1,1578165,1,390661,385327,651
128343363,1,1,1042219,0,281796,524253,767
128343365,1,0,0,1,577441,630198,822
128343366,1,1,367577,1,917258,336267,659
128343367,2,2,1700702,0,786350,480258,797
128343368,1,2,486671,1,423942,361177,629
128343370,1,2,260825,0,266080,410844,684
128343371,1,0,0,1,239082,379972,659
128343373,1,1,1251409,0,293940,341556,714
128343374,2,2,1319703,1,525600,604007,770
128343376,1,0,0,1,653369,638400,617
128343378,3,1,574406,0,394199,585860,641
128343379,1,0,0,1,614093,450989,819
128343381,1,2,954045,1,171629,348229,654
128343383,2,1,634563,1,117107,684292,779
128343384,1,2,1470128,1,594987,522010,790
128343386,1,1,1054810,1,161808,302048,647
128343388,3,2,1766049,0,575482,363298,621
128343389,3,2,514581,1,411394,588332,689
128343390,3,2,678843,0,252761,304837,757
128343393,1,2,612167,1,561555,790385,762
128343394,1,2,140790,0,435544,395604,620
128343395,2,1,1668420,1,552084,321527,697
128343396,1,0,0,1,768679,764519,693
128343397,1,2,228891,1,967463,651503,711
128348072,2,2,121249,0,831178,534924,737
128343399,1,2,1197624,1,110262,410489,738
128343400,1,1,558941,1,113046,713839,785
128343402,1,1,668656,0,839209,491409,721
128343403,1,1,1928307,0,835676,728865,728
128343404,1,0,0,1,634841,603442,659
128343405,1,1,1213875,1,576177,679762,850
128343406,2,1,1761692,0,391344,697932,793
128343407,3,0,0,1,114855,371683,602
128343408,1,0,0,1,509334,369712,766
128343410,1,1,36402,0,890548,362271,618
128343412,1,0,0,0,464397,655952,630
128343413,2,0,0,1,777342,692131,771
128343414,1,1,1592801,1,255131,632823,711
128343415,2,1,1077184,1,720241,546664,616
128343417,1,2,1365770,0,308145,711610,772
128343419,1,2,1556829,0,344244,403026,750
128343420,2,2,708406,0,483426,489624,727
128343422,2,0,0,0,150191,724064,806
128343423,1,1,1869382,1,753421,506600,815
128343424,2,2,1549593,1,800449,512962,656
128343425,1,1,849134,1,826515,412461,702
128343426,2,1,1229078,1,250781,599518,696
128343427,1,2,695059,0,448303,457934,842
128343428,1,1,1453172,0,244048,503493,623
128343429,2,1,863540,0,301664,699948,843
128343432,1,2,1107022,0,490481,501677,816
128343433,2,2,579858,1,896220,378193,749
128343435,1,1,541540,0,775110,737284,744
128343436,2,1,1794895,1,992250,540902,762
128343437,1,2,591272,1,829256,332451,713
128343438,1,0,0,0,175815,345171,723
128343439,1,2,672553,0,896654,698284,701
128343440,1,2,183209,0,278563,786026,661
128343441,1,2,1399611,1,631729,674891,753
128343442,1,0,0,1,804365,309412,833
128343444,1,2,377108,0,728854,392671,727
128348327,1,2,561416,1,169801,558407,850
128343446,3,0,0,0,276304,381903,673
128343447,1,1,1115115,1,687204,683435,700
128343448,2,2,972360,1,676447,409960,657
128343449,1,1,1214949,0,244372,528984,786
128343450,1,2,1699681,0,427668,765808,665
128343451,1,0,0,1,902922,545114,774
128343452,3,1,476018,0,708833,554046,827
128343453,1,0,0,0,716983,397653,757
128343454,1,1,1936958,0,833545,412147,836
128343455,1,1,451226,1,654727,531482,762
128343456,2,2,1596012,1,910490,427427,783
128343457,1,0,0,0,383259,412964,645
128343459,1,2,255281,1,744397,523092,796
128343460,1,0,0,1,630847,603632,798
128343462,3,0,0,1,113938,463834,630
128343463,1,0,0,0,180507,679831,850
128343464,1,1,1983807,0,410961,773493,673
128343465,3,2,1372427,0,708044,560255,629
128343466,3,0,0,0,122595,335055,602
128343467,1,1,958984,0,871503,493978,725
128343468,1,0,0,1,599803,625236,788
128343469,1,1,378386,1,286028,610836,718
128343470,1,1,362820,1,662996,587805,696
128343471,2,2,525822,1,572895,714882,679
128343472,2,1,1096442,1,671503,304902,807
128343474,2,0,0,1,151644,799076,739
128343475,1,2,1233514,1,165500,318197,795
128343476,1,0,0,0,863999,480913,750
128343477,1,1,1745700,0,728450,701163,632
128343478,2,1,972788,0,582444,576995,710
128343479,2,1,1490718,0,796373,506974,707
128343480,2,2,1253410,0,901960,404173,723
128343481,2,2,966300,0,159390,743740,807
128343483,1,1,1910504,1,981057,731840,690
128343484,2,0,0,0,594211,485809,640
128343485,1,0,0,0,395703,442495,763
128343486,2,0,0,0,378123,643999,670
128343487,2,2,257282,1,173526,770371,823
128343488,3,0,0,0,621443,543529,824
128343489,3,2,1703557,0,703182,379441,604
128343490,1,2,73642,0,112916,390577,714
128343491,1,0,0,1,743201,690973,699
128343493,1,2,119730,0,777561,408056,803
128343494,1,0,0,1,762586,660552,612
128343495,1,1,498109,1,741199,747388,639
128343496,1,0,0,0,588006,474438,633
128343498,2,2,1452331,0,744644,607375,611
128343499,1,2,1375204,0,189335,531495,689
128343500,1,2,1090252,1,587689,389600,712
128343501,1,1,465860,0,663683,752511,812
128343502,2,0,0,1,770717,560967,669
128343503,2,2,1744630,1,544828,315138,628
128343504,1,2,1802826,0,428124,448075,715
128343505,2,2,1358553,0,470896,389878,735
128343506,1,1,1023828,0,664362,771936,632
128343507,1,1,1625747,1,141890,718028,717
128343508,1,2,520681,1,661266,372685,652
128343509,1,1,608429,0,544321,586137,830
128343510,3,2,942117,1,630534,504178,757
128343511,1,0,0,1,273345,577499,682
128343512,1,0,0,1,460577,301423,749
128343513,2,0,0,0,894556,757447,726
128343514,3,2,1195119,0,598853,476123,755
128343515,3,2,1858356,0,961225,755634,709
128343516,1,1,1351540,1,811771,523122,661
128343517,1,0,0,1,449208,781816,723
128343520,2,1,369268,1,481224,385638,835
128343522,1,0,0,1,559838,586747,806
128343524,1,0,0,1,290463,671282,661
128343525,1,2,1437462,1,560659,389816,616
128343526,2,0,0,1,503204,589255,791
128343527,2,2,1436757,0,937579,541228,715
128343528,2,2,1161303,1,623123,571621,688
128343529,3,1,1101053,0,990097,376771,676
128343530,1,2,832260,1,643691,620034,777
128343534,1,0,0,1,697068,550397,775
128349950,3,1,534818,0,871474,670914,622
128343537,2,1,1643285,0,618199,601076,757
128343538,2,2,42745,1,993016,436018,772
128343539,1,0,0,0,203108,609110,775
128343540,1,2,158015,0,224148,363443,815
128343541,3,0,0,1,815594,531783,717
128343542,1,2,397106,1,993464,676724,607
128343543,2,1,1200678,0,644642,474233,766
128343544,2,0,0,1,821905,614421,791
128343547,1,2,1375930,1,506655,784822,610
128343550,2,1,1990067,1,882461,645945,781
128343551,1,0,0,0,857178,700154,607
128343553,1,1,224752,0,653781,338669,670
128343554,2,2,1866472,0,843950,536355,681
128343556,2,1,1276210,1,431398,763017,714
128343557,1,0,0,1,704367,767705,639
128343558,2,1,1993140,0,901081,512692,751
128343560,2,2,1980320,1,736857,348755,621
128343561,1,0,0,0,252524,423159,822
128343563,3,1,640739,0,295244,783981,719
128343564,1,0,0,0,113878,312091,630
128343565,2,0,0,1,136195,666513,788
128343568,1,2,1145639,0,769250,758140,605
128343569,2,0,0,0,204147,588754,800
128343570,1,1,447099,0,896974,461740,812
128343571,1,1,1448968,1,619385,668082,601
128343573,3,2,827585,1,154594,671612,610
128343574,3,0,0,1,345084,342586,697
128343576,2,1,25246,1,347773,398079,785
128343579,2,2,714994,1,818424,341641,740
128343580,2,1,1689030,1,584222,391916,726
128343582,2,2,1076499,0,761820,619463,712
128343583,1,2,1888209,1,307700,416373,786
128343584,1,2,875761,0,653410,774893,620
128343587,2,0,0,1,554645,792198,791
128343588,1,0,0,0,567085,713250,617
128343591,2,0,0,0,313875,438527,673
128343592,1,0,0,0,178804,458578,818
128343593,1,2,1236431,1,309459,770526,660
128343594,1,2,1607577,1,495983,776300,763
128343595,2,0,0,0,391955,617583,612
128343596,2,0,0,0,433246,638274,664
128343597,1,1,1409305,0,639059,479609,841
128343598,3,1,597901,0,641480,528150,781
128343599,2,1,1953352,1,403696,455566,764
128343600,2,1,1553148,1,222677,694760,615
128342222,1,0,0,0,180297,493841,783
128343602,2,0,0,1,620186,508366,742
128343603,2,1,1295568,0,437126,689683,642
128343604,1,2,829098,0,195289,615454,811
128343605,1,2,500552,0,296241,513093,808
128343606,1,0,0,0,567829,557372,654
128343607,1,1,1031039,1,998859,487135,774
128343608,1,2,1874075,0,916591,768017,685
128343610,1,1,842895,0,435694,466979,668
128343611,3,2,561376,0,239567,660082,759
128343612,2,0,0,1,650376,386275,699
128343613,2,0,0,0,243343,678185,724
128343614,1,1,319772,1,810415,533319,619
128343615,2,1,209244,1,359153,720769,735
128343616,1,1,100532,0,480785,736814,631
128343617,1,0,0,1,837166,650040,610
128343619,3,2,1284465,0,947941,647781,774
128343620,1,2,455935,1,486994,350096,800
128343621,1,0,0,0,922411,675106,706
128343623,1,1,709515,1,856115,371130,654
128343624,1,1,1068349,1,953210,752006,652
128343626,1,1,478184,1,786539,614763,652
128343627,1,0,0,1,903086,485084,610
128343628,1,2,503927,1,926616,372175,754
128343629,2,2,387992,1,266352,593769,719
128343630,1,0,0,1,112327,346375,721
128343632,2,1,1662330,0,586238,754749,635
128343633,2,1,414063,1,946365,625824,661
128343634,2,0,0,1,709177,544503,616
128343636,1,2,656855,0,464285,649370,607
128343637,2,2,1311704,1,593758,440774,788
128343638,1,2,1583546,1,641834,738113,642
128343639,1,0,0,1,898337,758877,645
128343640,1,0,0,1,317526,446386,758
128343641,2,0,0,0,864778,550463,752
128343642,1,1,1513956,0,219151,590568,712
128343643,3,0,0,0,800642,697009,637
128343644,2,2,1846748,1,367423,703431,755
128343645,1,1,1679129,0,354947,614592,710
128343646,1,0,0,1,618044,585226,735
